cust_id;age;gender;city;loyalty_segment;preferred_channel;registration_date
3002;25;FEMALE;Dubai;Silver;Store;23/05/2021
3003;30;MALE;Dubai;Silver;Store;06/08/2023
3004;20;FEMALE;Abu Dhabi;Gold;Website;30/12/2023
3005;30;FEMALE;Dubai;Silver;Website;23/02/2021
3006;40;MALE;Dubai;Silver;Website;24/04/2023
3007;40;FEMALE;Abu Dhabi;Silver;Store;27/07/2023
3008;20;MALE;Dubai;Silver;Amazon.Ae;27/11/2024
3009;20;FEMALE;Abu Dhabi;Gold;Noon;06/07/2022
3010;25;MALE;Sharjah;Silver;Store;29/09/2025
3011;25;MALE;Dubai;Gold;Website;17/11/2023
3012;25;FEMALE;Abu Dhabi;Gold;Website;26/10/2021
3013;35;MALE;Abu Dhabi;Silver;Store;23/11/2022
3014;18;FEMALE;Sharjah;Silver;Store;12/07/2022
3015;18;MALE;Sharjah;Gold;Website;05/08/2025
3016;25;MALE;Sharjah;Gold;Mobileapp;05/09/2024
3017;35;MALE;Dubai;Silver;Store;21/03/2022
3018;20;MALE;Abu Dhabi;Silver;Website;08/04/2021
3019;35;MALE;Dubai;Silver;Amazon.Ae;24/02/2024
3020;25;MALE;Dubai;Silver;Store;27/02/2021
3021;45;MALE;Sharjah;Silver;Store;26/06/2021
3022;45;FEMALE;Dubai;Silver;Mobileapp;20/12/2022
3023;25;MALE;Sharjah;Silver;Store;01/08/2024
3024;20;FEMALE;Dubai;Silver;Store;28/10/2022
3025;25;MALE;Sharjah;Silver;Store;17/11/2023
3026;20;FEMALE;Dubai;Gold;Store;14/01/2025
3027;35;MALE;Dubai;Silver;Amazon.Ae;19/11/2021
3028;40;MALE;Dubai;Platinum;Website;06/11/2022
3029;35;MALE;Abu Dhabi;Silver;Store;27/06/2024
3030;40;MALE;Dubai;Gold;Website;20/09/2025
3031;25;FEMALE;Abu Dhabi;Silver;Noon;25/10/2024
3032;20;MALE;Dubai;Gold;Store;26/04/2023
3033;35;FEMALE;Dubai;Silver;Store;31/03/2021
3034;25;MALE;Dubai;Silver;Noon;11/05/2021
3035;35;MALE;Dubai;Platinum;Noon;29/03/2025
3036;25;FEMALE;Sharjah;Silver;Store;19/11/2023
3037;18;MALE;Sharjah;Platinum;Store;17/04/2025
3038;60;FEMALE;Dubai;Silver;Store;24/10/2022
3039;20;MALE;Abu Dhabi;Silver;Store;15/01/2024
3040;60;FEMALE;Abu Dhabi;Silver;Website;27/02/2021
3041;55;MALE;Dubai;Gold;Store;17/12/2023
3042;40;FEMALE;Dubai;Silver;Store;21/09/2023
3043;35;FEMALE;Abu Dhabi;Platinum;Website;18/11/2024
3044;30;MALE;Dubai;Silver;Noon;15/11/2023
3045;45;MALE;Dubai;Gold;Store;09/07/2021
3046;25;MALE;Dubai;Silver;Store;17/08/2023
3047;30;FEMALE;Abu Dhabi;Silver;Noon;17/03/2021
3048;35;MALE;Dubai;Silver;Website;06/01/2022
3049;25;MALE;Dubai;Silver;Store;18/06/2023
3050;25;MALE;Dubai;Silver;Store;01/05/2023
3051;25;MALE;Dubai;Silver;Store;27/10/2025
3052;30;FEMALE;Dubai;Silver;Website;21/05/2022
3053;45;FEMALE;Sharjah;Silver;Store;02/07/2021
3054;20;MALE;Dubai;Silver;Store;03/06/2021
3055;50;FEMALE;Abu Dhabi;Silver;Store;16/07/2024
3056;35;MALE;Dubai;Silver;Store;22/06/2023
3057;40;MALE;Abu Dhabi;Platinum;Website;25/07/2024
3058;30;MALE;Abu Dhabi;Platinum;Store;25/09/2024
3059;40;FEMALE;Dubai;Silver;Store;13/11/2023
3060;18;FEMALE;Sharjah;Platinum;Amazon.Ae;26/12/2024
3061;40;FEMALE;Dubai;Gold;Website;10/06/2022
3062;18;MALE;Sharjah;Silver;Store;29/08/2022
3063;45;MALE;Dubai;Silver;Website;28/09/2024
3064;60;MALE;Sharjah;Platinum;Store;29/05/2023
3065;25;FEMALE;Abu Dhabi;Gold;Mobileapp;12/12/2023
3066;20;FEMALE;Sharjah;Gold;Mobileapp;05/12/2021
3067;40;FEMALE;Abu Dhabi;Gold;Website;01/12/2023
3068;25;MALE;Dubai;Silver;Mobileapp;27/08/2025
3069;45;MALE;Abu Dhabi;Silver;Store;02/06/2022
3070;20;MALE;Sharjah;Silver;Mobileapp;11/02/2022
3071;20;MALE;Sharjah;Silver;Store;18/05/2021
3072;55;MALE;Dubai;Silver;Store;28/01/2024
3073;35;MALE;Abu Dhabi;Silver;Amazon.Ae;07/12/2021
3074;40;MALE;Dubai;Silver;Website;26/10/2025
3075;25;FEMALE;Abu Dhabi;Silver;Noon;01/09/2024
3076;35;FEMALE;Dubai;Silver;Store;26/06/2022
3077;30;MALE;Dubai;Silver;Website;13/08/2021
3078;35;MALE;Sharjah;Silver;Store;18/09/2021
3079;35;MALE;Dubai;Silver;Website;24/06/2024
3080;30;FEMALE;Abu Dhabi;Gold;Store;08/01/2024
3081;25;FEMALE;Abu Dhabi;Platinum;Store;28/11/2022
3082;25;FEMALE;Dubai;Silver;Store;22/03/2023
3083;40;FEMALE;Dubai;Silver;Mobileapp;12/09/2025
3084;20;MALE;Abu Dhabi;Gold;Store;18/04/2022
3085;35;MALE;Dubai;Silver;Mobileapp;18/03/2021
3086;20;MALE;Sharjah;Gold;Store;19/09/2021
3087;35;MALE;Sharjah;Silver;Store;23/10/2023
3088;35;FEMALE;Dubai;Gold;Store;17/01/2021
3089;20;MALE;Dubai;Platinum;Noon;10/12/2021
3090;18;MALE;Dubai;Gold;Store;02/11/2023
3091;20;MALE;Abu Dhabi;Silver;Store;29/07/2023
3092;35;FEMALE;Dubai;Gold;Mobileapp;25/11/2022
3093;40;MALE;Dubai;Gold;Store;26/04/2023
3094;18;FEMALE;Abu Dhabi;Gold;Mobileapp;28/10/2023
3095;35;MALE;Sharjah;Silver;Store;03/09/2021
3096;25;MALE;Dubai;Gold;Website;13/09/2023
3097;30;MALE;Dubai;Silver;Store;26/03/2024
3098;50;FEMALE;Sharjah;Silver;Website;23/06/2021
3099;25;MALE;Abu Dhabi;Silver;Mobileapp;19/02/2025
3100;30;FEMALE;Abu Dhabi;Silver;Mobileapp;26/04/2023
3101;18;MALE;Abu Dhabi;Gold;Website;24/11/2022
3102;18;MALE;Sharjah;Gold;Amazon.Ae;06/10/2023
3103;25;FEMALE;Abu Dhabi;Silver;Store;08/10/2021
3104;18;MALE;Sharjah;Gold;Store;25/08/2024
3105;35;FEMALE;Abu Dhabi;Platinum;Website;17/09/2023
3106;25;FEMALE;Abu Dhabi;Silver;Website;25/08/2021
3107;30;MALE;Dubai;Silver;Store;06/06/2021
3108;20;FEMALE;Dubai;Silver;Website;28/06/2024
3109;25;MALE;Abu Dhabi;Silver;Store;20/10/2023
3110;35;MALE;Dubai;Silver;Mobileapp;29/05/2024
3111;55;MALE;Abu Dhabi;Silver;Mobileapp;04/12/2021
3112;18;FEMALE;Dubai;Silver;Website;31/05/2024
3113;45;MALE;Sharjah;Platinum;Store;19/05/2024
3114;30;FEMALE;Dubai;Gold;Website;03/12/2021
3115;30;FEMALE;Sharjah;Silver;Mobileapp;03/03/2024
3116;30;MALE;Abu Dhabi;Silver;Store;10/02/2023
3117;18;MALE;Dubai;Silver;Website;10/05/2022
3118;18;MALE;Abu Dhabi;Silver;Noon;01/07/2022
3119;35;MALE;Dubai;Silver;Store;21/04/2024
3120;25;MALE;Dubai;Silver;Store;10/06/2021
3121;50;FEMALE;Dubai;Silver;Store;28/08/2022
3122;25;FEMALE;Dubai;Silver;Website;22/01/2022
3123;20;FEMALE;Sharjah;Silver;Amazon.Ae;05/05/2024
3124;35;FEMALE;Dubai;Gold;Website;08/10/2025
3125;25;FEMALE;Abu Dhabi;Silver;Store;16/02/2025
3126;30;MALE;Dubai;Silver;Website;06/03/2025
3127;35;FEMALE;Abu Dhabi;Silver;Website;15/09/2023
3128;50;FEMALE;Dubai;Platinum;Website;21/02/2025
3129;40;MALE;Abu Dhabi;Gold;Store;07/10/2024
3130;35;FEMALE;Abu Dhabi;Silver;Website;03/04/2025
3131;35;MALE;Abu Dhabi;Platinum;Store;22/08/2021
3132;50;FEMALE;Dubai;Silver;Store;21/05/2025
3133;25;FEMALE;Abu Dhabi;Platinum;Website;03/12/2024
3134;18;FEMALE;Dubai;Silver;Noon;23/07/2024
3135;25;MALE;Dubai;Silver;Store;12/12/2022
3136;20;FEMALE;Dubai;Gold;Noon;04/04/2022
3137;35;MALE;Dubai;Silver;Store;16/01/2025
3138;35;MALE;Dubai;Gold;Mobileapp;17/02/2022
3139;30;FEMALE;Abu Dhabi;Silver;Store;08/11/2023
3140;18;FEMALE;Dubai;Gold;Store;13/03/2021
3141;35;FEMALE;Dubai;Silver;Website;18/08/2025
3142;25;MALE;Dubai;Silver;Website;13/01/2022
3143;35;MALE;Abu Dhabi;Platinum;Mobileapp;13/11/2022
3144;30;FEMALE;Abu Dhabi;Gold;Website;14/04/2023
3145;25;MALE;Dubai;Platinum;Website;10/10/2024
3146;20;MALE;Abu Dhabi;Gold;Amazon.Ae;31/05/2021
3147;18;FEMALE;Abu Dhabi;Gold;Website;08/07/2024
3148;40;MALE;Dubai;Silver;Store;09/01/2024
3149;50;FEMALE;Abu Dhabi;Silver;Store;04/02/2024
3150;35;MALE;Abu Dhabi;Silver;Store;27/03/2025
3151;20;MALE;Abu Dhabi;Silver;Mobileapp;27/11/2024
3152;25;MALE;Dubai;Gold;Store;21/12/2022
3153;35;MALE;Dubai;Silver;Store;10/05/2021
3154;40;MALE;Dubai;Platinum;Store;09/04/2024
3155;20;MALE;Abu Dhabi;Silver;Website;10/02/2022
3156;18;MALE;Sharjah;Gold;Store;23/11/2023
3157;35;MALE;Dubai;Silver;Store;20/06/2022
3158;25;MALE;Dubai;Silver;Website;16/07/2021
3159;25;MALE;Abu Dhabi;Platinum;Mobileapp;06/07/2023
3160;18;MALE;Sharjah;Silver;Store;06/12/2023
3161;30;FEMALE;Sharjah;Silver;Website;01/10/2021
3162;45;FEMALE;Abu Dhabi;Silver;Store;13/05/2021
3163;55;FEMALE;Sharjah;Silver;Amazon.Ae;21/09/2021
3164;30;MALE;Dubai;Silver;Store;09/06/2025
3165;30;FEMALE;Dubai;Gold;Noon;02/01/2022
3166;18;FEMALE;Dubai;Silver;Noon;05/04/2023
3167;30;FEMALE;Abu Dhabi;Silver;Mobileapp;05/01/2021
3168;25;MALE;Dubai;Silver;Store;26/09/2021
3169;35;FEMALE;Dubai;Gold;Website;01/05/2023
3170;25;FEMALE;Dubai;Gold;Store;03/01/2023
3171;20;FEMALE;Dubai;Silver;Amazon.Ae;26/09/2025
3172;18;MALE;Sharjah;Silver;Mobileapp;15/12/2024
3173;25;MALE;Dubai;Silver;Noon;01/10/2024
3174;18;MALE;Dubai;Gold;Website;10/03/2021
3175;20;MALE;Abu Dhabi;Gold;Website;11/03/2023
3176;60;FEMALE;Dubai;Platinum;Website;24/12/2021
3177;25;MALE;Abu Dhabi;Silver;Store;08/09/2025
3178;30;MALE;Sharjah;Silver;Website;10/11/2024
3179;45;MALE;Sharjah;Silver;Website;21/11/2021
3180;60;MALE;Sharjah;Silver;Amazon.Ae;21/01/2023
3181;30;MALE;Dubai;Silver;Website;13/02/2025
3182;40;FEMALE;Abu Dhabi;Silver;Amazon.Ae;17/04/2024
3183;25;FEMALE;Dubai;Gold;Amazon.Ae;13/09/2021
3184;25;MALE;Dubai;Silver;Website;23/02/2022
3185;25;MALE;Dubai;Gold;Store;30/07/2021
3186;35;MALE;Dubai;Silver;Website;30/06/2023
3187;35;MALE;Sharjah;Platinum;Store;29/10/2025
3188;25;FEMALE;Dubai;Platinum;Store;07/08/2022
3189;20;FEMALE;Abu Dhabi;Platinum;Store;22/10/2024
3190;35;FEMALE;Dubai;Gold;Noon;31/07/2022
3191;20;FEMALE;Dubai;Gold;Store;15/06/2021
3192;30;MALE;Sharjah;Silver;Website;02/08/2021
3193;35;FEMALE;Dubai;Silver;Mobileapp;13/06/2022
3194;35;FEMALE;Abu Dhabi;Gold;Website;11/04/2024
3195;40;FEMALE;Dubai;Gold;Website;27/02/2024
3196;45;MALE;Dubai;Platinum;Mobileapp;03/01/2021
3197;30;FEMALE;Dubai;Silver;Store;14/06/2023
3198;35;FEMALE;Sharjah;Silver;Store;15/06/2023
3199;35;FEMALE;Dubai;Gold;Noon;30/12/2023
3200;20;MALE;Dubai;Platinum;Store;21/02/2021
3201;18;FEMALE;Dubai;Silver;Website;13/03/2022
3202;25;FEMALE;Abu Dhabi;Silver;Website;02/11/2024
3203;25;FEMALE;Abu Dhabi;Silver;Store;19/10/2023
3204;35;FEMALE;Abu Dhabi;Silver;Noon;04/04/2021
3205;40;FEMALE;Dubai;Silver;Mobileapp;02/05/2025
3206;20;MALE;Sharjah;Silver;Store;10/08/2022
3207;20;FEMALE;Abu Dhabi;Gold;Noon;26/08/2022
3208;55;MALE;Sharjah;Silver;Mobileapp;27/03/2021
3209;20;FEMALE;Sharjah;Silver;Website;02/06/2022
3210;30;MALE;Abu Dhabi;Gold;Website;12/01/2023
3211;30;MALE;Dubai;Platinum;Store;06/03/2022
3212;30;FEMALE;Sharjah;Platinum;Website;13/05/2023
3213;18;FEMALE;Sharjah;Silver;Store;09/04/2023
3214;18;FEMALE;Dubai;Platinum;Website;12/02/2021
3215;20;FEMALE;Dubai;Silver;Website;30/09/2025
3216;30;FEMALE;Sharjah;Gold;Amazon.Ae;25/10/2024
3217;30;MALE;Dubai;Gold;Mobileapp;08/02/2022
3218;20;MALE;Sharjah;Silver;Store;19/08/2024
3219;35;MALE;Dubai;Silver;Amazon.Ae;20/04/2024
3220;40;MALE;Dubai;Silver;Website;18/06/2021
3221;18;MALE;Dubai;Gold;Website;22/07/2021
3222;30;FEMALE;Dubai;Silver;Store;07/12/2022
3223;35;FEMALE;Dubai;Gold;Amazon.Ae;27/06/2022
3224;25;MALE;Dubai;Silver;Amazon.Ae;12/04/2021
3225;25;MALE;Abu Dhabi;Silver;Mobileapp;19/05/2025
3226;35;FEMALE;Sharjah;Platinum;Amazon.Ae;12/12/2021
3227;45;MALE;Dubai;Gold;Store;26/08/2022
3228;40;MALE;Abu Dhabi;Platinum;Amazon.Ae;18/03/2022
3229;30;FEMALE;Abu Dhabi;Silver;Website;07/09/2021
3230;35;FEMALE;Abu Dhabi;Silver;Store;21/04/2024
3231;25;MALE;Abu Dhabi;Silver;Website;18/08/2024
3232;35;FEMALE;Dubai;Silver;Website;28/05/2023
3233;30;MALE;Dubai;Silver;Store;27/07/2024
3234;20;FEMALE;Dubai;Gold;Store;07/10/2025
3235;35;MALE;Dubai;Silver;Store;18/01/2024
3236;30;MALE;Abu Dhabi;Silver;Store;19/12/2024
3237;25;FEMALE;Dubai;Silver;Store;01/08/2024
3238;50;MALE;Sharjah;Silver;Store;02/11/2022
3239;18;FEMALE;Sharjah;Gold;Store;28/02/2024
3240;25;MALE;Sharjah;Silver;Noon;05/09/2021
3241;18;MALE;Sharjah;Silver;Mobileapp;14/10/2022
3242;40;MALE;Dubai;Silver;Store;20/06/2023
3243;35;MALE;Abu Dhabi;Platinum;Noon;27/04/2024
3244;25;FEMALE;Dubai;Platinum;Website;01/04/2021
3245;35;MALE;Sharjah;Gold;Website;22/07/2022
3246;25;FEMALE;Sharjah;Silver;Website;28/10/2025
3247;40;FEMALE;Sharjah;Silver;Store;03/04/2024
3248;30;FEMALE;Dubai;Gold;Store;02/07/2022
3249;25;MALE;Abu Dhabi;Platinum;Store;15/09/2024
3250;50;FEMALE;Dubai;Platinum;Website;14/04/2025
3251;25;MALE;Dubai;Gold;Website;21/03/2021
3252;20;MALE;Abu Dhabi;Silver;Mobileapp;23/07/2023
3253;30;MALE;Dubai;Platinum;Store;08/09/2023
3254;55;MALE;Sharjah;Gold;Mobileapp;20/05/2023
3255;25;MALE;Dubai;Gold;Website;18/06/2021
3256;18;FEMALE;Sharjah;Silver;Noon;18/04/2025
3257;25;MALE;Dubai;Silver;Store;22/01/2024
3258;30;MALE;Sharjah;Silver;Amazon.Ae;16/09/2022
3259;20;FEMALE;Sharjah;Silver;Mobileapp;14/01/2022
3260;35;MALE;Sharjah;Silver;Website;17/05/2024
3261;60;MALE;Dubai;Gold;Website;13/07/2021
3262;30;MALE;Sharjah;Silver;Store;21/09/2021
3263;25;FEMALE;Dubai;Silver;Noon;24/06/2024
3264;25;MALE;Dubai;Silver;Store;12/07/2025
3265;20;MALE;Dubai;Silver;Website;11/01/2025
3266;45;MALE;Sharjah;Platinum;Store;30/10/2025
3267;25;FEMALE;Dubai;Silver;Store;05/06/2022
3268;25;FEMALE;Sharjah;Silver;Website;08/07/2023
3269;35;FEMALE;Abu Dhabi;Platinum;Amazon.Ae;01/10/2025
3270;25;MALE;Dubai;Gold;Website;24/04/2022
3271;35;MALE;Sharjah;Silver;Noon;24/07/2024
3272;18;MALE;Dubai;Gold;Website;27/02/2024
3273;40;MALE;Sharjah;Gold;Store;18/08/2024
3274;50;MALE;Dubai;Gold;Store;28/07/2022
3275;35;MALE;Abu Dhabi;Silver;Mobileapp;18/03/2025
3276;55;MALE;Dubai;Platinum;Store;15/10/2024
3277;20;FEMALE;Dubai;Silver;Website;23/04/2023
3278;30;MALE;Dubai;Silver;Store;12/10/2024
3279;35;FEMALE;Dubai;Silver;Store;29/01/2025
3280;30;MALE;Dubai;Silver;Mobileapp;10/04/2024
3281;25;MALE;Dubai;Platinum;Website;17/01/2024
3282;25;MALE;Dubai;Silver;Store;04/03/2025
3283;20;MALE;Abu Dhabi;Silver;Store;15/06/2023
3284;25;MALE;Abu Dhabi;Silver;Store;12/01/2024
3285;20;MALE;Sharjah;Silver;Store;01/06/2022
3286;35;FEMALE;Abu Dhabi;Platinum;Website;21/10/2023
3287;20;FEMALE;Abu Dhabi;Silver;Website;24/04/2025
3288;18;MALE;Abu Dhabi;Gold;Store;15/06/2023
3289;30;FEMALE;Dubai;Gold;Store;07/09/2024
3290;30;FEMALE;Abu Dhabi;Gold;Store;10/04/2022
3291;45;FEMALE;Dubai;Gold;Store;30/05/2025
3292;30;FEMALE;Sharjah;Silver;Website;05/09/2022
3293;25;MALE;Abu Dhabi;Gold;Store;10/03/2024
3294;40;MALE;Dubai;Gold;Store;28/08/2022
3295;30;MALE;Abu Dhabi;Gold;Mobileapp;13/07/2025
3296;18;MALE;Dubai;Platinum;Store;13/09/2022
3297;30;MALE;Dubai;Gold;Website;27/09/2023
3298;50;FEMALE;Dubai;Gold;Website;09/07/2022
3299;25;FEMALE;Abu Dhabi;Platinum;Store;16/05/2021
3300;25;FEMALE;Abu Dhabi;Silver;Mobileapp;26/11/2021
3301;20;FEMALE;Sharjah;Silver;Website;19/10/2025
3302;20;FEMALE;Dubai;Silver;Website;13/08/2023
3303;25;FEMALE;Abu Dhabi;Silver;Website;30/01/2022
3304;30;MALE;Abu Dhabi;Gold;Mobileapp;05/06/2021
3305;18;MALE;Dubai;Gold;Noon;29/11/2023
3306;50;MALE;Abu Dhabi;Gold;Website;29/07/2024
3307;40;FEMALE;Dubai;Platinum;Amazon.Ae;20/05/2023
3308;30;MALE;Dubai;Silver;Store;22/06/2022
3309;40;FEMALE;Dubai;Gold;Website;17/04/2025
3310;18;MALE;Abu Dhabi;Silver;Store;06/12/2023
3311;30;MALE;Dubai;Silver;Store;30/10/2022
3312;35;FEMALE;Dubai;Silver;Website;01/09/2021
3313;40;MALE;Dubai;Gold;Mobileapp;01/07/2022
3314;40;MALE;Dubai;Silver;Store;26/03/2022
3315;25;MALE;Dubai;Gold;Website;05/10/2021
3316;50;MALE;Dubai;Silver;Website;24/01/2023
3317;20;FEMALE;Abu Dhabi;Silver;Store;10/02/2022
3318;45;MALE;Dubai;Silver;Store;10/02/2023
3319;55;FEMALE;Abu Dhabi;Silver;Store;06/12/2023
3320;20;MALE;Abu Dhabi;Platinum;Store;19/01/2023
3321;35;FEMALE;Dubai;Silver;Website;24/03/2025
3322;18;MALE;Dubai;Platinum;Store;11/02/2023
3323;25;FEMALE;Sharjah;Platinum;Store;18/07/2024
3324;30;FEMALE;Dubai;Platinum;Website;29/04/2025
3325;30;MALE;Dubai;Silver;Website;26/08/2021
3326;50;FEMALE;Dubai;Platinum;Store;05/04/2024
3327;35;FEMALE;Abu Dhabi;Silver;Store;31/10/2024
3328;30;MALE;Abu Dhabi;Silver;Store;31/05/2025
3329;40;MALE;Sharjah;Silver;Mobileapp;20/08/2025
3330;55;FEMALE;Sharjah;Platinum;Amazon.Ae;20/07/2021
3331;18;FEMALE;Dubai;Silver;Mobileapp;16/01/2023
3332;60;MALE;Dubai;Silver;Store;20/08/2021
3333;18;MALE;Dubai;Silver;Website;09/01/2025
3334;40;FEMALE;Dubai;Silver;Store;25/12/2022
3335;25;FEMALE;Dubai;Silver;Store;12/12/2024
3336;20;FEMALE;Dubai;Gold;Store;23/03/2024
3337;25;MALE;Dubai;Silver;Mobileapp;23/10/2024
3338;35;FEMALE;Dubai;Platinum;Website;26/12/2022
3339;25;MALE;Dubai;Gold;Website;28/03/2021
3340;18;MALE;Sharjah;Platinum;Website;03/04/2025
3341;30;FEMALE;Abu Dhabi;Silver;Store;04/12/2022
3342;50;FEMALE;Sharjah;Gold;Store;31/03/2023
3343;25;MALE;Dubai;Silver;Website;23/02/2021
3344;20;MALE;Dubai;Silver;Website;18/10/2025
3345;25;FEMALE;Dubai;Gold;Mobileapp;02/12/2023
3346;18;MALE;Dubai;Gold;Store;04/10/2024
3347;40;FEMALE;Dubai;Gold;Mobileapp;07/06/2024
3348;40;FEMALE;Sharjah;Gold;Store;12/01/2023
3349;30;MALE;Sharjah;Silver;Website;25/11/2022
3350;25;FEMALE;Dubai;Gold;Website;12/03/2022
3351;40;FEMALE;Dubai;Silver;Amazon.Ae;10/03/2024
3352;30;FEMALE;Dubai;Silver;Store;04/08/2024
3353;40;FEMALE;Dubai;Gold;Website;07/09/2024
3354;35;FEMALE;Dubai;Platinum;Website;17/08/2022
3355;40;MALE;Dubai;Silver;Store;18/03/2022
3356;30;MALE;Dubai;Silver;Store;16/06/2021
3357;25;FEMALE;Dubai;Silver;Mobileapp;20/07/2022
3358;55;MALE;Dubai;Silver;Store;26/01/2025
3359;30;MALE;Dubai;Gold;Store;19/01/2025
3360;35;FEMALE;Dubai;Gold;Noon;14/03/2021
3361;20;FEMALE;Sharjah;Gold;Mobileapp;26/12/2022
3362;35;MALE;Dubai;Gold;Store;03/09/2025
3363;30;FEMALE;Sharjah;Silver;Website;06/08/2023
3364;20;FEMALE;Sharjah;Silver;Website;27/09/2021
3365;18;MALE;Sharjah;Silver;Mobileapp;07/08/2021
3366;35;FEMALE;Abu Dhabi;Gold;Mobileapp;30/07/2025
3367;40;MALE;Abu Dhabi;Gold;Mobileapp;01/07/2022
3368;30;MALE;Sharjah;Gold;Store;09/08/2025
3369;20;MALE;Dubai;Silver;Website;21/04/2024
3370;35;MALE;Dubai;Silver;Store;07/01/2024
3371;18;MALE;Sharjah;Platinum;Store;04/11/2021
3372;25;FEMALE;Abu Dhabi;Silver;Mobileapp;13/09/2024
3373;20;FEMALE;Sharjah;Gold;Store;25/02/2022
3374;20;FEMALE;Abu Dhabi;Silver;Website;13/06/2024
3375;20;FEMALE;Sharjah;Silver;Mobileapp;29/04/2023
3376;25;MALE;Abu Dhabi;Gold;Store;01/06/2025
3377;18;MALE;Abu Dhabi;Silver;Store;05/06/2023
3378;25;FEMALE;Abu Dhabi;Gold;Mobileapp;07/04/2022
3379;30;MALE;Sharjah;Gold;Amazon.Ae;08/08/2022
3380;30;MALE;Sharjah;Silver;Mobileapp;12/04/2025
3381;25;FEMALE;Sharjah;Gold;Website;05/07/2023
3382;40;MALE;Abu Dhabi;Silver;Store;07/02/2021
3383;20;FEMALE;Dubai;Silver;Store;02/03/2022
3384;30;MALE;Dubai;Gold;Website;10/06/2025
3385;18;MALE;Sharjah;Silver;Store;10/03/2022
3386;18;MALE;Abu Dhabi;Silver;Amazon.Ae;14/10/2024
3387;30;FEMALE;Dubai;Platinum;Website;21/11/2023
3388;30;MALE;Dubai;Silver;Website;24/07/2021
3389;45;MALE;Sharjah;Gold;Mobileapp;06/12/2022
3390;30;FEMALE;Sharjah;Gold;Mobileapp;12/01/2023
3391;55;FEMALE;Sharjah;Silver;Website;19/04/2024
3392;18;MALE;Abu Dhabi;Silver;Amazon.Ae;09/02/2021
3393;18;MALE;Dubai;Silver;Noon;21/04/2023
3394;18;MALE;Dubai;Silver;Amazon.Ae;17/12/2024
3395;20;FEMALE;Dubai;Gold;Mobileapp;25/06/2023
3396;30;FEMALE;Sharjah;Gold;Mobileapp;26/03/2024
3397;35;MALE;Dubai;Silver;Website;17/06/2021
3398;18;FEMALE;Abu Dhabi;Gold;Store;21/08/2025
3399;50;MALE;Abu Dhabi;Platinum;Store;04/10/2022
3400;40;MALE;Abu Dhabi;Silver;Store;11/01/2024
3401;25;MALE;Sharjah;Gold;Store;19/08/2025
3402;18;MALE;Dubai;Gold;Store;18/11/2022
3403;20;MALE;Abu Dhabi;Silver;Store;23/08/2022
3404;20;MALE;Dubai;Silver;Amazon.Ae;12/04/2021
3405;20;FEMALE;Dubai;Gold;Mobileapp;30/01/2023
3406;30;MALE;Dubai;Silver;Store;19/12/2022
3407;20;FEMALE;Dubai;Silver;Store;30/03/2021
3408;25;MALE;Abu Dhabi;Gold;Mobileapp;11/12/2021
3409;60;MALE;Abu Dhabi;Gold;Mobileapp;11/03/2023
3410;35;MALE;Dubai;Silver;Amazon.Ae;26/08/2024
3411;50;MALE;Dubai;Silver;Noon;31/08/2022
3412;20;MALE;Abu Dhabi;Silver;Noon;03/01/2025
3413;25;MALE;Sharjah;Silver;Store;08/06/2021
3414;30;MALE;Dubai;Silver;Store;12/02/2024
3415;18;MALE;Abu Dhabi;Silver;Mobileapp;20/06/2022
3416;18;FEMALE;Abu Dhabi;Silver;Store;12/06/2021
3417;35;FEMALE;Abu Dhabi;Silver;Mobileapp;13/10/2021
3418;35;MALE;Dubai;Silver;Website;15/05/2023
3419;25;MALE;Abu Dhabi;Silver;Mobileapp;24/02/2021
3420;30;MALE;Abu Dhabi;Silver;Store;30/07/2022
3421;25;FEMALE;Abu Dhabi;Silver;Website;02/02/2021
3422;18;MALE;Abu Dhabi;Platinum;Website;12/07/2022
3423;25;MALE;Sharjah;Silver;Amazon.Ae;01/01/2023
3424;20;MALE;Dubai;Gold;Store;20/09/2023
3425;18;FEMALE;Sharjah;Platinum;Amazon.Ae;12/03/2023
3426;55;MALE;Abu Dhabi;Silver;Mobileapp;15/07/2021
3427;30;FEMALE;Abu Dhabi;Gold;Mobileapp;24/03/2022
3428;35;MALE;Dubai;Silver;Mobileapp;03/06/2025
3429;25;FEMALE;Dubai;Silver;Website;14/07/2023
3430;25;FEMALE;Abu Dhabi;Silver;Store;02/04/2021
3431;20;MALE;Abu Dhabi;Silver;Store;31/08/2022
3432;18;FEMALE;Dubai;Silver;Amazon.Ae;05/06/2024
3433;20;MALE;Abu Dhabi;Silver;Mobileapp;13/10/2021
3434;40;FEMALE;Dubai;Gold;Store;24/05/2023
3435;35;FEMALE;Sharjah;Platinum;Website;12/06/2024
3436;30;MALE;Sharjah;Silver;Store;12/04/2021
3437;30;FEMALE;Dubai;Silver;Store;20/05/2021
3438;50;MALE;Sharjah;Silver;Website;15/04/2023
3439;18;MALE;Sharjah;Silver;Store;06/08/2025
3440;25;MALE;Dubai;Gold;Store;23/09/2021
3441;25;FEMALE;Abu Dhabi;Silver;Website;27/09/2024
3442;40;MALE;Dubai;Silver;Website;27/07/2022
3443;60;MALE;Abu Dhabi;Gold;Store;19/06/2022
3444;20;FEMALE;Dubai;Gold;Store;07/06/2022
3445;45;MALE;Dubai;Silver;Store;16/01/2021
